Code,City,County,State
272070051,ELBOW LAKE,GRANT,MINNESOTA
272080157,ELGIN,WABASHA,MINNESOTA
272085119,ELDRED,POLK,MINNESOTA
272090111,ELIZABETH,OTTER TAIL,MINNESOTA
272100139,ELKO,SCOTT,MINNESOTA
272110141,ELK RIVER,SHERBURNE,MINNESOTA
272120099,ELKTON,MOWER,MINNESOTA
272130147,ELLENDALE,STEELE,MINNESOTA
272140105,ELLSWORTH,NOBLES,MINNESOTA
272150097,ELMDALE,MORRISON,MINNESOTA
272160043,ELMORE,FARIBAULT,MINNESOTA
272170145,ELROSA,STEARNS,MINNESOTA
272180137,ELY,SAINT LOUIS,MINNESOTA
272190079,ELYSIAN,LE SUEUR,MINNESOTA
272198137,EMBARRASS,SAINT LOUIS,MINNESOTA
272199035,EMILY,CROW WING,MINNESOTA
272200047,EMMONS,FREEBORN,MINNESOTA
272210111,ERHARD,OTTER TAIL,MINNESOTA
272220119,ERSKINE,POLK,MINNESOTA
272225017,ESKO,CARLTON,MINNESOTA
272227015,ESSIG,BROWN,MINNESOTA
272228119,EUCLID,POLK,MINNESOTA
272230015,EVAN,BROWN,MINNESOTA
272240041,EVANSVILLE,DOUGLAS,MINNESOTA
272250137,EVELETH,SAINT LOUIS,MINNESOTA
272260053,EXCELSIOR,HENNEPIN,MINNESOTA
272270109,EYOTA,OLMSTED,MINNESOTA
272280129,FAIRFAX,RENVILLE,MINNESOTA
272285145,FAIRHAVEN,STEARNS,MINNESOTA
272290091,FAIRMONT,MARTIN,MINNESOTA
272300123,FALCON HEIGHTS,RAMSEY,MINNESOTA
272310131,FARIBAULT,RICE,MINNESOTA
272320037,FARMINGTON,DAKOTA,MINNESOTA
272330121,FARWELL,POPE,MINNESOTA
272340021,FEDERAL DAM,CASS,MINNESOTA
272350027,FELTON,CLAY,MINNESOTA
272360111,FERGUS FALLS,OTTER TAIL,MINNESOTA
272370119,FERTILE,POLK,MINNESOTA
272374035,FIFTY LAKES,CROW WING,MINNESOTA
272375075,FINLAND,LAKE,MINNESOTA
272380115,FINLAYSON,PINE,MINNESOTA
272390119,FISHER,POLK,MINNESOTA
272400097,FLENSBURG,MORRISON,MINNESOTA
272405107,FLOM,NORMAN,MINNESOTA
272410137,FLOODWOOD,SAINT LOUIS,MINNESOTA
272420083,FLORENCE,LYON,MINNESOTA
272430009,FOLEY,BENTON,MINNESOTA
272440041,FORADA,DOUGLAS,MINNESOTA
272444137,FORBES,SAINT LOUIS,MINNESOTA
272450163,FOREST LAKE,WASHINGTON,MINNESOTA
272460095,FORESTON,MILLE LACS,MINNESOTA
272470035,FORT RIPLEY,CROW WING,MINNESOTA
272475053,FORT SNELLING,HENNEPIN,MINNESOTA
272480119,FOSSTON,POLK,MINNESOTA
272490045,FOUNTAIN,FILLMORE,MINNESOTA
272500167,FOXHOME,WILKIN,MINNESOTA
272520129,FRANKLIN,RENVILLE,MINNESOTA
272522137,FRANKLIN,SAINT LOUIS,MINNESOTA
272530137,FRASER,SAINT LOUIS,MINNESOTA
272540005,FRAZEE,BECKER,MINNESOTA
272545047,FREEBORN,FREEBORN,MINNESOTA
272550145,FREEPORT,STEARNS,MINNESOTA
272560003,FRIDLEY,ANOKA,MINNESOTA
272565049,FRONTENAC,GOODHUE,MINNESOTA
272568157,THIELMAN,WABASHA,MINNESOTA
272570043,FROST,FARIBAULT,MINNESOTA
272580101,FULDA,MURRAY,MINNESOTA
272590007,FUNKLEY,BELTRAMI,MINNESOTA
272598013,GARDEN CITY,BLUE EARTH,MINNESOTA
272600041,GARFIELD,DOUGLAS,MINNESOTA
272610035,GARRISON,CROW WING,MINNESOTA
272620083,GARVIN,LYON,MINNESOTA
272630107,GARY,NORMAN,MINNESOTA
272634089,GATZKE,MARSHALL,MINNESOTA
272640143,GAYLORD,SIBLEY,MINNESOTA
272642123,GEM LAKE,RAMSEY,MINNESOTA
272650047,GENEVA,FREEBORN,MINNESOTA
272660097,GENOLA,MORRISON,MINNESOTA
272670027,GEORGETOWN,CLAY,MINNESOTA
272678137,GHEEN,SAINT LOUIS,MINNESOTA
272680083,GHENT,LYON,MINNESOTA
272690143,GIBBON,SIBLEY,MINNESOTA
272700137,GILBERT,SAINT LOUIS,MINNESOTA
272707009,GILMAN,BENTON,MINNESOTA
272710085,GLENCOE,MCLEOD,MINNESOTA
272720047,GLENVILLE,FREEBORN,MINNESOTA
272730121,GLENWOOD,POPE,MINNESOTA
272740027,GLYNDON,CLAY,MINNESOTA
272750053,GOLDEN VALLEY,HENNEPIN,MINNESOTA
272760029,GONVICK,CLEARWATER,MINNESOTA
272770049,GOODHUE,GOODHUE,MINNESOTA
272777061,GOODLAND,ITASCA,MINNESOTA
272780113,GOODRIDGE,PENNINGTON,MINNESOTA
272790013,GOOD THUNDER,BLUE EARTH,MINNESOTA
272800169,GOODVIEW,WINONA,MINNESOTA
272801047,GORDON,FREEBORN,MINNESOTA
272804077,GRACETON,LAKE OF THE WOODS,MINNESOTA
272810011,GRACEVILLE,BIG STONE,MINNESOTA
272820091,GRANADA,MARTIN,MINNESOTA
272830031,GRAND MARAIS,COOK,MINNESOTA
272840099,GRAND MEADOW,MOWER,MINNESOTA
272845031,GRAND PORTAGE,COOK,MINNESOTA
272850061,GRAND RAPIDS,ITASCA,MINNESOTA
272855059,GRANDY,ISANTI,MINNESOTA
272857163,GRANT,WASHINGTON,MINNESOTA
272860023,GRANITE FALLS,CHIPPEWA,MINNESOTA
272860173,GRANITE FALLS,YELLOW MEDICINE,MINNESOTA
272865045,GRANGER,FILLMORE,MINNESOTA
272870065,GRASSTON,KANABEC,MINNESOTA
272880135,GREENBUSH,ROSEAU,MINNESOTA
272886053,GREENFIELD,HENNEPIN,MINNESOTA
272890143,GREEN ISLE,SIBLEY,MINNESOTA
272900145,GREENWALD,STEARNS,MINNESOTA
272904053,GREENWOOD,HENNEPIN,MINNESOTA
272910153,GREY EAGLE,TODD,MINNESOTA
272920093,GROVE CITY,MEEKER,MINNESOTA
272930089,GRYGLA,MARSHALL,MINNESOTA
272940119,GULLY,POLK,MINNESOTA
272947057,GUTHRIE,HUBBARD,MINNESOTA
272950021,HACKENSACK,CASS,MINNESOTA
272960101,HADLEY,MURRAY,MINNESOTA
272970069,HALLOCK,KITTSON,MINNESOTA
272980069,HALMA,KITTSON,MINNESOTA
272990107,HALSTAD,NORMAN,MINNESOTA
273000019,HAMBURG,CARVER,MINNESOTA
273003053,HAMEL,HENNEPIN,MINNESOTA
273007003,HAM LAKE,ANOKA,MINNESOTA
273010157,HAMMOND,WABASHA,MINNESOTA
273020037,HAMPTON,DAKOTA,MINNESOTA
273030149,HANCOCK,STEVENS,MINNESOTA
273040173,HANLEY FALLS,YELLOW MEDICINE,MINNESOTA
273050053,HANOVER,HENNEPIN,MINNESOTA
273050171,HANOVER,WRIGHT,MINNESOTA
273060015,HANSKA,BROWN,MINNESOTA
273070097,HARDING,MORRISON,MINNESOTA
273080133,HARDWICK,ROCK,MINNESOTA
273090045,HARMONY,FILLMORE,MINNESOTA
273100025,HARRIS,CHISAGO,MINNESOTA
273110047,HARTLAND,FREEBORN,MINNESOTA
273120037,HASTINGS,DAKOTA,MINNESOTA
273120163,HASTINGS,WASHINGTON,MINNESOTA
273130117,HATFIELD,PIPESTONE,MINNESOTA
273135067,HAWICK,KANDIYOHI,MINNESOTA
273140027,HAWLEY,CLAY,MINNESOTA
273150039,HAYFIELD,DODGE,MINNESOTA
273160047,HAYWARD,FREEBORN,MINNESOTA
273170173,HAZEL RUN,YELLOW MEDICINE,MINNESOTA
273175113,HAZEL,PENNINGTON,MINNESOTA
273180129,HECTOR,RENVILLE,MINNESOTA
273190079,HEIDELBERG,LE SUEUR,MINNESOTA
273200143,HENDERSON,SIBLEY,MINNESOTA
273210081,HENDRICKS,LINCOLN,MINNESOTA
273220107,HENDRUM,NORMAN,MINNESOTA
273230111,HENNING,OTTER TAIL,MINNESOTA
273240115,HENRIETTE,PINE,MINNESOTA
273250051,HERMAN,GRANT,MINNESOTA
273255137,HERMANTOWN,SAINT LOUIS,MINNESOTA
273260063,HERON LAKE,JACKSON,MINNESOTA
273270153,HEWITT,TODD,MINNESOTA
273280137,HIBBING,SAINT LOUIS,MINNESOTA
273290001,HILL CITY,AITKIN,MINNESOTA
273300097,HILLMAN,MORRISON,MINNESOTA
273310133,HILLS,ROCK,MINNESOTA
273314003,HILLTOP,ANOKA,MINNESOTA
273320115,HINCKLEY,PINE,MINNESOTA
273324007,HINES,BELTRAMI,MINNESOTA
273330027,HITTERDAL,CLAY,MINNESOTA
273340051,HOFFMAN,GRANT,MINNESOTA
273350055,HOKAH,HOUSTON,MINNESOTA
273360145,HOLDINGFORD,STEARNS,MINNESOTA
273370117,HOLLAND,PIPESTONE,MINNESOTA
273380047,HOLLANDALE,FREEBORN,MINNESOTA
273390151,HOLLOWAY,SWIFT,MINNESOTA
273398041,HOLMES CITY,DOUGLAS,MINNESOTA
273400089,HOLT,MARSHALL,MINNESOTA
273404017,HOLYOKE,CARLTON,MINNESOTA
273407147,HOPE,STEELE,MINNESOTA
273410053,HOPKINS,HENNEPIN,MINNESOTA
273420055,HOUSTON,HOUSTON,MINNESOTA
273422031,HOVLAND,COOK,MINNESOTA
273430171,HOWARD LAKE,WRIGHT,MINNESOTA
273432137,HOYT LAKES,SAINT LOUIS,MINNESOTA
273435057,HUBBARD,HUBBARD,MINNESOTA
273440163,HUGO,WASHINGTON,MINNESOTA
273450069,HUMBOLDT,KITTSON,MINNESOTA
273452043,HUNTLEY,FARIBAULT,MINNESOTA
273460085,HUTCHINSON,MCLEOD,MINNESOTA
273470117,IHLEN,PIPESTONE,MINNESOTA
273473053,INDEPENDENCE,HENNEPIN,MINNESOTA
273474071,INDUS,KOOCHICHING,MINNESOTA
273475061,INGER,ITASCA,MINNESOTA
273480071,INTERNATIONAL FALLS,KOOCHICHING,MINNESOTA
273490037,INVER GROVE HEIGHTS,DAKOTA,MINNESOTA
273500101,IONA,MURRAY,MINNESOTA
273508137,IRON JUNCTION,SAINT LOUIS,MINNESOTA
273520035,IRONTON,CROW WING,MINNESOTA
273525075,ISABELLA,LAKE,MINNESOTA
273530059,ISANTI,ISANTI,MINNESOTA
273550071,ISLAND VIEW,KOOCHICHING,MINNESOTA
273560095,ISLE,MILLE LACS,MINNESOTA
273570081,IVANHOE,LINCOLN,MINNESOTA
273580063,JACKSON,JACKSON,MINNESOTA
273583001,JACOBSON,AITKIN,MINNESOTA
273590161,JANESVILLE,WASECA,MINNESOTA
273600117,JASPER,PIPESTONE,MINNESOTA
273600133,JASPER,ROCK,MINNESOTA
273610033,JEFFERS,COTTONWOOD,MINNESOTA
273620035,JENKINS,CROW WING,MINNESOTA
273630011,JOHNSON,BIG STONE,MINNESOTA
273640139,JORDAN,SCOTT,MINNESOTA
273647137,KABETOGAMA,SAINT LOUIS,MINNESOTA
273650067,KANDIYOHI,KANDIYOHI,MINNESOTA
273656133,KANARANZI,ROCK,MINNESOTA
273660069,KARLSTAD,KITTSON,MINNESOTA
273670079,KASOTA,LE SUEUR,MINNESOTA
273680039,KASSON,DODGE,MINNESOTA
273690061,KEEWATIN,ITASCA,MINNESOTA
273700007,KELLIHER,BELTRAMI,MINNESOTA
273710157,KELLOGG,WABASHA,MINNESOTA
273715137,KELLY LAKE,SAINT LOUIS,MINNESOTA
273718137,KELSEY,SAINT LOUIS,MINNESOTA
273720069,KENNEDY,KITTSON,MINNESOTA
273730133,KENNETH,ROCK,MINNESOTA
273740041,KENSINGTON,DOUGLAS,MINNESOTA
273750167,KENT,WILKIN,MINNESOTA
273760049,KENYON,GOODHUE,MINNESOTA
273770151,KERKHOVEN,SWIFT,MINNESOTA
273780115,KERRICK,PINE,MINNESOTA
273790017,KETTLE RIVER,CARLTON,MINNESOTA
273800043,KIESTER,FARIBAULT,MINNESOTA
273810079,KILKENNY,LE SUEUR,MINNESOTA
273820145,KIMBALL,STEARNS,MINNESOTA
273830105,KINBRAE,NOBLES,MINNESOTA
273840137,KINNEY,SAINT LOUIS,MINNESOTA
273842103,KLOSSNER,NICOLLET,MINNESOTA
273845075,KNIFE RIVER,LAKE,MINNESOTA
273850055,LA CRESCENT,HOUSTON,MINNESOTA
273860103,LAFAYETTE,NICOLLET,MINNESOTA
273870081,LAKE BENTON,LINCOLN,MINNESOTA
273880069,LAKE BRONSON,KITTSON,MINNESOTA
273890157,LAKE CITY,WABASHA,MINNESOTA
273900013,LAKE CRYSTAL,BLUE EARTH,MINNESOTA
273910163,LAKE ELMO,WASHINGTON,MINNESOTA
273920063,LAKEFIELD,JACKSON,MINNESOTA
273935057,LAKE GEORGE,HUBBARD,MINNESOTA
273940145,LAKE HENRY,STEARNS,MINNESOTA
273945035,LAKE HUBERT,CROW WING,MINNESOTA
273946029,LAKE ITASCA,CLEARWATER,MINNESOTA
273949163,LAKELAND,WASHINGTON,MINNESOTA
273950163,LAKELAND SHORES,WASHINGTON,MINNESOTA
273960067,LAKE LILLIAN,KANDIYOHI,MINNESOTA
273970005,LAKE PARK,BECKER,MINNESOTA
273976163,LAKE SAINT CROIX BEACH,WASHINGTON,MINNESOTA
273980021,LAKE SHORE,CASS,MINNESOTA
273990037,LAKEVILLE,DAKOTA,MINNESOTA
274000101,LAKE WILSON,MURRAY,MINNESOTA
274010127,LAMBERTON,REDWOOD,MINNESOTA
274015169,LAMOILLE,WINONA,MINNESOTA
274020069,LANCASTER,KITTSON,MINNESOTA
274025163,LANDFALL,WASHINGTON,MINNESOTA
274030045,LANESBORO,FILLMORE,MINNESOTA
274035099,LANSING,MOWER,MINNESOTA
274040057,LAPORTE,HUBBARD,MINNESOTA
274050061,LA PRAIRIE,ITASCA,MINNESOTA
274060165,LA SALLE,WATONWAN,MINNESOTA
274070097,LASTRUP,MORRISON,MINNESOTA
274080123,LAUDERDALE,RAMSEY,MINNESOTA
274088111,LEAF LAKE,OTTER TAIL,MINNESOTA
274090079,LE CENTER,LE SUEUR,MINNESOTA
274100119,LENGBY,POLK,MINNESOTA
274110029,LEONARD,CLEARWATER,MINNESOTA
274120137,LEONIDAS,SAINT LOUIS,MINNESOTA
274123105,LEOTA,NOBLES,MINNESOTA
274130099,LE ROY,MOWER,MINNESOTA
274140085,LESTER PRAIRIE,MCLEOD,MINNESOTA
274150079,LE SUEUR,LE SUEUR,MINNESOTA
274160169,LEWISTON,WINONA,MINNESOTA
274170165,LEWISVILLE,WATONWAN,MINNESOTA
274175003,LEXINGTON,ANOKA,MINNESOTA
274177037,LILYDALE,DAKOTA,MINNESOTA
274180025,LINDSTROM,CHISAGO,MINNESOTA
274184003,LINO LAKES,ANOKA,MINNESOTA
274190105,LISMORE,NOBLES,MINNESOTA
274200093,LITCHFIELD,MEEKER,MINNESOTA
274205123,LITTLE CANADA,RAMSEY,MINNESOTA
274210097,LITTLE FALLS,MORRISON,MINNESOTA
274220071,LITTLEFORK,KOOCHICHING,MINNESOTA
274222075,LITTLE MARAIS,LAKE,MINNESOTA
274223153,LITTLE SAUK,TODD,MINNESOTA
274224107,LOCKHART,NORMAN,MINNESOTA
274225071,LOMAN,KOOCHICHING,MINNESOTA
274226047,LONDON,FREEBORN,MINNESOTA
274230121,LONG BEACH,POPE,MINNESOTA
274240053,LONG LAKE,HENNEPIN,MINNESOTA
274250153,LONG PRAIRIE,TODD,MINNESOTA
274260021,LONGVILLE,CASS,MINNESOTA
274270131,LONSDALE,RICE,MINNESOTA
274280053,LORETTO,HENNEPIN,MINNESOTA
274290073,LOUISBURG,LAC QUI PARLE,MINNESOTA
274300121,LOWRY,POPE,MINNESOTA
274310127,LUCAN,REDWOOD,MINNESOTA
274315031,LUTSEN,COOK,MINNESOTA
274320133,LUVERNE,ROCK,MINNESOTA
274330099,LYLE,MOWER,MINNESOTA
274331083,LYND,LYON,MINNESOTA
274340001,MCGRATH,AITKIN,MINNESOTA
274350001,MCGREGOR,AITKIN,MINNESOTA
274360119,MCINTOSH,POLK,MINNESOTA
274370137,MCKINLEY,SAINT LOUIS,MINNESOTA
274380045,MABEL,FILLMORE,MINNESOTA
274390165,MADELIA,WATONWAN,MINNESOTA
274400073,MADISON,LAC QUI PARLE,MINNESOTA
274410013,MADISON LAKE,BLUE EARTH,MINNESOTA
274420133,MAGNOLIA,ROCK,MINNESOTA
274430087,MAHNOMEN,MAHNOMEN,MINNESOTA
274440163,MAHTOMEDI,WASHINGTON,MINNESOTA
274441017,MAHTOWA,CARLTON,MINNESOTA
274445137,MAKINEN,SAINT LOUIS,MINNESOTA
274450047,MANCHESTER,FREEBORN,MINNESOTA
274470035,MANHATTAN BEACH,CROW WING,MINNESOTA
274480013,MANKATO,BLUE EARTH,MINNESOTA
274490039,MANTORVILLE,DODGE,MINNESOTA
274495053,MAPLE GROVE,HENNEPIN,MINNESOTA
274500171,MAPLE LAKE,WRIGHT,MINNESOTA
274510053,MAPLE PLAIN,HENNEPIN,MINNESOTA
274520013,MAPLETON,BLUE EARTH,MINNESOTA
274530099,MAPLEVIEW,MOWER,MINNESOTA
274536123,MAPLEWOOD,RAMSEY,MINNESOTA
274540061,MARBLE,ITASCA,MINNESOTA
274545061,MARCELL,ITASCA,MINNESOTA
274547071,MARGIE,KOOCHICHING,MINNESOTA
274550073,MARIETTA,LAC QUI PARLE,MINNESOTA
274561163,MARINE ON SAINT CROIX,WASHINGTON,MINNESOTA
274566115,MARKVILLE,PINE,MINNESOTA
274570083,MARSHALL,LYON,MINNESOTA
274575061,MAX,ITASCA,MINNESOTA
274580019,MAYER,CARVER,MINNESOTA
274590023,MAYNARD,CHIPPEWA,MINNESOTA
274600157,MAZEPPA,WABASHA,MINNESOTA
274610137,MEADOWLANDS,SAINT LOUIS,MINNESOTA
274620147,MEDFORD,STEELE,MINNESOTA
274626053,MEDINA,HENNEPIN,MINNESOTA
274630053,MEDICINE LAKE,HENNEPIN,MINNESOTA
274640145,MEIRE GROVE,STEARNS,MINNESOTA
274650145,MELROSE,STEARNS,MINNESOTA
274655137,MELRUDE,SAINT LOUIS,MINNESOTA
274660159,MENAHGA,WADENA,MINNESOTA
274670037,MENDOTA,DAKOTA,MINNESOTA
274673037,MENDOTA HEIGHTS,DAKOTA,MINNESOTA
274680119,MENTOR,POLK,MINNESOTA
274685147,MERIDEN,STEELE,MINNESOTA
274686035,MERRIFIELD,CROW WING,MINNESOTA
274690089,MIDDLE RIVER,MARSHALL,MINNESOTA
274693037,MIESVILLE,DAKOTA,MINNESOTA
274700095,MILACA,MILLE LACS,MINNESOTA
274710023,MILAN,CHIPPEWA,MINNESOTA
274720041,MILLERVILLE,DOUGLAS,MINNESOTA
274730157,MILLVILLE,WABASHA,MINNESOTA
274740127,MILROY,REDWOOD,MINNESOTA
274750041,MILTONA,DOUGLAS,MINNESOTA
274760053,MINNEAPOLIS,HENNEPIN,MINNESOTA
274770157,MINNEISKA,WABASHA,MINNESOTA
274780083,MINNEOTA,LYON,MINNESOTA
274790169,MINNESOTA CITY,WINONA,MINNESOTA
274800013,MINNESOTA LAKE,BLUE EARTH,MINNESOTA
274800043,MINNESOTA LAKE,FARIBAULT,MINNESOTA
274810053,MINNETONKA,HENNEPIN,MINNESOTA
274813053,MINNETONKA BEACH,HENNEPIN,MINNESOTA
274820071,MIZPAH,KOOCHICHING,MINNESOTA
274840023,MONTEVIDEO,CHIPPEWA,MINNESOTA
274850079,MONTGOMERY,LE SUEUR,MINNESOTA
274860171,MONTICELLO,WRIGHT,MINNESOTA
274870171,MONTROSE,WRIGHT,MINNESOTA
274880027,MOORHEAD,CLAY,MINNESOTA
274890017,MOOSE LAKE,CARLTON,MINNESOTA
274900065,MORA,KANABEC,MINNESOTA
274910127,MORGAN,REDWOOD,MINNESOTA
274930149,MORRIS,STEVENS,MINNESOTA
274940131,MORRISTOWN,RICE,MINNESOTA
274950129,MORTON,RENVILLE,MINNESOTA
274960097,MOTLEY,MORRISON,MINNESOTA
274970053,MOUND,HENNEPIN,MINNESOTA
274974123,MOUNDS VIEW,RAMSEY,MINNESOTA
274980137,MOUNTAIN IRON,SAINT LOUIS,MINNESOTA
274990033,MOUNTAIN LAKE,COTTONWOOD,MINNESOTA
275000151,MURDOCK,SWIFT,MINNESOTA
275010047,MYRTLE,FREEBORN,MINNESOTA
275020167,NASHUA,WILKIN,MINNESOTA
275030061,NASHWAUK,ITASCA,MINNESOTA
275040073,NASSAU,LAC QUI PARLE,MINNESOTA
275045087,NAYTAHWAUSH,MAHNOMEN,MINNESOTA
275050041,NELSON,DOUGLAS,MINNESOTA
275060131,NERSTRAND,RICE,MINNESOTA
275064137,NETT LAKE,SAINT LOUIS,MINNESOTA
275070057,NEVIS,HUBBARD,MINNESOTA
275080143,NEW AUBURN,SIBLEY,MINNESOTA
275090123,NEW BRIGHTON,RAMSEY,MINNESOTA
275100089,NEWFOLDEN,MARSHALL,MINNESOTA
275110019,NEW GERMANY,CARVER,MINNESOTA
275113053,NEW HOPE,HENNEPIN,MINNESOTA
275120067,NEW LONDON,KANDIYOHI,MINNESOTA
275130139,NEW MARKET,SCOTT,MINNESOTA
275140145,NEW MUNICH,STEARNS,MINNESOTA
275150163,NEWPORT,WASHINGTON,MINNESOTA
275160079,NEW PRAGUE,LE SUEUR,MINNESOTA
275160139,NEW PRAGUE,SCOTT,MINNESOTA
275170161,NEW RICHLAND,WASECA,MINNESOTA
275180037,NEW TRIER,DAKOTA,MINNESOTA
275190015,NEW ULM,BROWN,MINNESOTA
275200111,NEW YORK MILLS,OTTER TAIL,MINNESOTA
275210103,NICOLLET,NICOLLET,MINNESOTA
275215001,NICHOLS,AITKIN,MINNESOTA
275220119,NIELSVILLE,POLK,MINNESOTA
275230159,NIMROD,WADENA,MINNESOTA
275240035,NISSWA,CROW WING,MINNESOTA
275244169,NODINE,WINONA,MINNESOTA
275245137,NOPEMING,SAINT LOUIS,MINNESOTA
275250051,NORCROSS,GRANT,MINNESOTA
275260025,NORTH BRANCH,CHISAGO,MINNESOTA
275270131,NORTHFIELD,RICE,MINNESOTA
275280103,NORTH MANKATO,NICOLLET,MINNESOTA
275284123,NORTH OAKS,RAMSEY,MINNESOTA
275290071,NORTHOME,KOOCHICHING,MINNESOTA
275300127,NORTH REDWOOD,REDWOOD,MINNESOTA
275310091,NORTHROP,MARTIN,MINNESOTA
275320123,NORTH SAINT PAUL,RAMSEY,MINNESOTA
275330019,NORWOOD,CARVER,MINNESOTA
275334163,OAKDALE,WASHINGTON,MINNESOTA
275335069,NOYES,KITTSON,MINNESOTA
275336077,OAK ISLAND,LAKE OF THE WOODS,MINNESOTA
275337047,OAKLAND,FREEBORN,MINNESOTA
275338009,OAK PARK,BENTON,MINNESOTA
275339163,OAK PARK HTS,WASHINGTON,MINNESOTA
275340011,ODESSA,BIG STONE,MINNESOTA
275343003,OAK GROVE,ANOKA,MINNESOTA
275350165,ODIN,WATONWAN,MINNESOTA
275360005,OGEMA,BECKER,MINNESOTA
275370065,OGILVIE,KANABEC,MINNESOTA
275380063,OKABENA,JACKSON,MINNESOTA
275390125,OKLEE,RED LAKE,MINNESOTA
275400129,OLIVIA,RENVILLE,MINNESOTA
275410095,ONAMIA,MILLE LACS,MINNESOTA
275413021,ONIGUM,CASS,MINNESOTA
275415069,ORLEANS,KITTSON,MINNESOTA
275420091,ORMSBY,MARTIN,MINNESOTA
275420165,ORMSBY,WATONWAN,MINNESOTA
275423053,ORONO,HENNEPIN,MINNESOTA
275424109,ORONOCO,OLMSTED,MINNESOTA
275430137,ORR,SAINT LOUIS,MINNESOTA
275440011,ORTONVILLE,BIG STONE,MINNESOTA
275440073,ORTONVILLE,LAC QUI PARLE,MINNESOTA
275447005,OSAGE,BECKER,MINNESOTA
275450041,OSAKIS,DOUGLAS,MINNESOTA
275450153,OSAKIS,TODD,MINNESOTA
275460089,OSLO,MARSHALL,MINNESOTA
275470053,OSSEO,HENNEPIN,MINNESOTA
275480045,OSTRANDER,FILLMORE,MINNESOTA
275485161,OTISCO,WASECA,MINNESOTA
275487171,OTSEGO,WRIGHT,MINNESOTA
275490111,OTTERTAIL,OTTER TAIL,MINNESOTA
275495021,OUTING,CASS,MINNESOTA
275500147,OWATONNA,STEELE,MINNESOTA
275510001,PALISADE,AITKIN,MINNESOTA
275520111,PARKERS PRAIRIE,OTTER TAIL,MINNESOTA
275530057,PARK RAPIDS,HUBBARD,MINNESOTA
275535137,PARKVILLE,SAINT LOUIS,MINNESOTA
275540145,PAYNESVILLE,STEARNS,MINNESOTA
275550095,PEASE,MILLE LACS,MINNESOTA
275560035,PELICAN LAKES,CROW WING,MINNESOTA
275570111,PELICAN RAPIDS,OTTER TAIL,MINNESOTA
275580013,PEMBERTON,BLUE EARTH,MINNESOTA
275585061,PENGILLY,ITASCA,MINNESOTA
275588007,PENNINGTON,BELTRAMI,MINNESOTA
275590067,PENNOCK,KANDIYOHI,MINNESOTA
275600035,PEQUOT LAKES,CROW WING,MINNESOTA
275610111,PERHAM,OTTER TAIL,MINNESOTA
275620107,PERLEY,NORMAN,MINNESOTA
275625063,PETERSBURG,JACKSON,MINNESOTA
275630045,PETERSON,FILLMORE,MINNESOTA
275640097,PIERZ,MORRISON,MINNESOTA
275645031,PIGEON RIVER,COOK,MINNESOTA
275650021,PILLAGER,CASS,MINNESOTA
275660115,PINE CITY,PINE,MINNESOTA
275665135,PINECREEK,ROSEAU,MINNESOTA
275670049,PINE ISLAND,GOODHUE,MINNESOTA
275670109,PINE ISLAND,OLMSTED,MINNESOTA
275680021,PINE RIVER,CASS,MINNESOTA
275684163,PINE SPRINGS,WASHINGTON,MINNESOTA
275686007,PINEWOOD,BELTRAMI,MINNESOTA
275690117,PIPESTONE,PIPESTONE,MINNESOTA
275699007,PITT,BELTRAMI,MINNESOTA
275700157,PLAINVIEW,WABASHA,MINNESOTA
275710085,PLATO,MCLEOD,MINNESOTA
275720145,PLEASANT LAKE,STEARNS,MINNESOTA
275730125,PLUMMER,RED LAKE,MINNESOTA
275732053,PLYMOUTH,HENNEPIN,MINNESOTA
275733007,PONEMAH,BELTRAMI,MINNESOTA
275735005,PONSFORD,BECKER,MINNESOTA
275740173,PORTER,YELLOW MEDICINE,MINNESOTA
275750045,PRESTON,FILLMORE,MINNESOTA
275760095,PRINCETON,MILLE LACS,MINNESOTA
275760141,PRINCETON,SHERBURNE,MINNESOTA
275765067,PRINSBURG,KANDIYOHI,MINNESOTA
275770139,PRIOR LAKE,SCOTT,MINNESOTA
275780137,PROCTOR,SAINT LOUIS,MINNESOTA
275781045,PROSPER,FILLMORE,MINNESOTA
275782007,PUPOSKY,BELTRAMI,MINNESOTA
275785099,RACINE,MOWER,MINNESOTA
275787089,RADIUM,MARSHALL,MINNESOTA
275788003,RAMSEY,ANOKA,MINNESOTA
275790097,RANDALL,MORRISON,MINNESOTA
275800037,RANDOLPH,DAKOTA,MINNESOTA
275810071,RANIER,KOOCHICHING,MINNESOTA
275815013,RAPIDAN,BLUE EARTH,MINNESOTA
275818071,RAY,KOOCHICHING,MINNESOTA
275820067,RAYMOND,KANDIYOHI,MINNESOTA
275824105,READING,NOBLES,MINNESOTA
275825007,REDBY,BELTRAMI,MINNESOTA
275826157,READS LANDING,WABASHA,MINNESOTA
275827007,REDLAKE,BELTRAMI,MINNESOTA
275830125,RED LAKE FALLS,RED LAKE,MINNESOTA
275840049,RED WING,GOODHUE,MINNESOTA
275850127,REDWOOD FALLS,REDWOOD,MINNESOTA
275860067,REGAL,KANDIYOHI,MINNESOTA
275870021,REMER,CASS,MINNESOTA
275880129,RENVILLE,RENVILLE,MINNESOTA
275885055,RENO,HOUSTON,MINNESOTA
275890127,REVERE,REDWOOD,MINNESOTA
275900009,RICE,BENTON,MINNESOTA
275910053,RICHFIELD,HENNEPIN,MINNESOTA
